Type,ID,Title,Keyword,Associated Commits,Files
Commit,e0e6363f85f7e12f87ea546b8b6632376cd7c238,"Fix object initializer prescanning issues. (#2563)

This patch fixes incorrect syntax errors reported by the prescanner for
ES5.1 getter/setter property initializers and ES2015 computed properties.

JerryScript-DCO-1.0-Signed-off-by: Zoltan Herczeg zherczeg.u-szeged@partner.samsung.com",incorrect,,"jerry-core/parser/js/js-lexer.c, jerry-core/parser/js/js-parser-scanner.c, tests/jerry/es2015/object-computed-prescanner.js, tests/jerry/object-literal-prescanner.js"
Commit,f8f691deb1504367d50be76c4e76bfc624bfd878,"Move version numbers to public headers (#2556)

JERRY_SNAPSHOT_VERSION and JERRY_DEBUGGER_VERSION were moved into public headers, to grant access to them.

JerryScript-DCO-1.0-Signed-off-by: Bela Toth tbela@inf.u-szeged.hu",access,,"jerry-core/api/jerry-snapshot.h, jerry-core/debugger/debugger.h, jerry-core/include/jerryscript-debugger.h, jerry-core/include/jerryscript-snapshot.h"
Commit,afe2a804316de0cc2a225c475516c3fb9f89ae1b,"Ensure that tests are always executed in a proper time zone (#2551)

The America/Los_Angeles time zone is already enforced for test262
Travis CI jobs but that doesn't guarantee the correctness of
locally executed tests. So, this patch moves the setting of the
`TZ` environment variable from `.travis.yml` to `run-tests.py`.

The date-related tests in the jerry test suite also rely on a time
zone (UTC). Thus, `TZ` is forced for those tests, too.

JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu",ensure,,".travis.yml, tools/run-tests.py"
Commit,7717d2ee27723b9452d98f4b5082e03ca685cf85,"Change Promise properties to internal properties (#2526)

There was an issue in the Promise implementation where properties were accessible from JavaScript.
ie. `Object.defineProperty(Object.prototype, 0, {})` could modify properties which should've been inaccessible.
The reason behind that is somewhat interesting as 0-7 were the same values as the enum values in the property list of the Promise object.
Changing these properties to internal, makes them inaccessible from JS side.

Also some tests have been changed, namely 2490 and 2465.
The 2490 one got renamed, and all of the testcases from the issue have been added.
2465 got changed as well, since currently our Promise implementation can't display Promise errors, so we should check if an error is correctly returned.

Fixes #2490

Co-authored-by: Robert Fancsik <frobert@inf.u-szeged.hu>
JerryScript-DCO-1.0-Signed-off-by: Daniel Balla dballa@inf.u-szeged.hu",issue,,"jerry-core/api/jerry-snapshot.h, jerry-core/ecma/builtin-objects/ecma-builtin-promise.c, jerry-core/ecma/operations/ecma-jobqueue.c, jerry-core/ecma/operations/ecma-promise-object.c, jerry-core/ecma/operations/ecma-promise-object.h, jerry-core/lit/lit-magic-strings.h, tests/jerry/es2015/regression-test-issue-2465.js, tests/jerry/es2015/regression-test-issue-2468.js, tests/jerry/es2015/regression-test-issue-2489-original.js, tests/jerry/es2015/regression-test-issue-2490.js, tests/jerry/fail/regression-test-issue-2489.js, tests/unit-core/test-snapshot.c"
Commit,0523278a98ef16f3d5b36d14d35492f403ae8f21,"Fix not checking errno after calling recv() (#2538)

There was an issue not checking if recv() set the error value to EWOULDBLOCK or EAGAIN (both equals 11).
If recv() returns 0 that means the connection was gracefully closed from the other side. However, if you are using non-blocking sockets, and recv() returns 0, but sets the errno to EWOULDBLOCK or EAGAIN it means the socket operation would block.
This patch fixes #2537

JerryScript-DCO-1.0-Signed-off-by: Daniel Balla dballa@inf.u-szeged.hu",issue,,jerry-ext/debugger/debugger-tcp.c
Commit,81810d58f84d383deadef37f63f453fe58be3ec1,"Fix memory leak in the snapshot creation. (#2533)

Bytecode must be freed when the source is parsed succesfully,
but the snapshot generating fails for some other reason.

JerryScript-DCO-1.0-Signed-off-by: László Langó llango.u-szeged@partner.samsung.com",leak,,jerry-core/api/jerry-snapshot.c
Commit,cfa7cfc08c34dc2718247ef1cd74528a5fedf42f,"Add soft assert handler to jerry-ext (#2516)

Allow developers to choose whether they want a hard or a soft
implementation behind `assert`, i.e., whether they want to kill
the whole engine in case of an assertion failure in the executed
script or just throw a JS error.

JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu",failure,,"docs/10.EXT-REFERENCE-HANDLER.md, jerry-ext/handler/handler-assert.c, jerry-ext/include/jerryscript-ext/handler.h"
Commit,3031a11f862f930424a54bfec3dde65f57fe46cc,"Fix LCache invalidation issue for native properties during GC. (#2530)

JerryScript-DCO-1.0-Signed-off-by: Zoltan Herczeg zherczeg.u-szeged@partner.samsung.com",issue,,"jerry-core/ecma/base/ecma-gc.c, jerry-core/ecma/base/ecma-helpers.c, jerry-core/ecma/base/ecma-lcache.c"
Commit,b934dd83089ae6f53fcfd424fb3e0733f1e6be90,"Fixup JMEM_HEAP_STAT_xxx definitions (#2509)

- Get the macro definition indentations right.
- Define some of the macros only if system allocator is not in use.
- Ensure that macros with arguments don't cause unused variable
  warnings even if memory statistics is disabled.

JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu",ensure,,jerry-core/jmem/jmem-heap.c
Commit,b52fff1f9df6a42005f4c236e176024b1e487784,"Distinguish between public and private headers in jerry-core (#2472)

The patch also ensures that all components access only the public
headers of other components (except for unit tests, which are
allowed to use private headers, too).

JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu",access,,"CMakeLists.txt, jerry-core/CMakeLists.txt, jerry-ext/CMakeLists.txt, jerry-port/default/CMakeLists.txt, tests/unit-core/CMakeLists.txt"
Commit,87897849f6879df10e8ad68a41bf8cf507edf710,"Fix for null pointer dereference in jmem_heap_free_block (#2440)

Fixes #2435.

JerryScript-DCO-1.0-Signed-off-by: Daniel Balla dballa@inf.u-szeged.hu",null,,"jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.c, tests/jerry/es2015/regression-test-issue-2435.js"
Commit,0c6b5eae653fb01978f61b378cf2bd2a3dc074ce,"Fix incorrect output from JSON.stringify (#2416)

This patch fixes the #2383 issue

JerryScript-DCO-1.0-Signed-off-by: Istvan Miklos imiklos2@inf.u-szeged.hu",incorrect,,jerry-ext/handler/handler-print.c
Commit,dfc0757242a8adc0de9de8328cad01df5ab28bc2,"Fix jerry_create_error_from_value (#2403)

Fixed the release issue, added some test cases for the function

JerryScript-DCO-1.0-Signed-off-by: Istvan Miklos imiklos2@inf.u-szeged.hu",issue,,"jerry-core/api/jerry.c, tests/unit-core/test-api-set-and-clear-error-flag.c"
Commit,9ae60a4910b9891759051dd281e0737fd4f7f23e,"Improve license checker line ending validation (#2391)

The license checker previously assumed that the
lines of the license will always end with \n
characters. However when checking a file
it could happen that other line endings are
returned (should only happen for test files) thus
the checker can incorrectly report invalid license
as the line endings are incorrect.

Additional note #1: in Python when reading a file
in text mode it can happen that the line endings are
converted to the host system's line ending.
However on Travis the conversion did not happen when
using the open built-in method. By switching to the
io.open call the conversion is enforced and
all line endings are converted to '\n' regardless of
the host system's line ending.

Additional note #2: it is possible that there
are input test files which are not utf-8 conformant
(eg.: to test the parser). These files can't be read
as utf-8 strings and an exception would occur.
By ignoring these errors the tool can check
the file's license. In the license text there is no
invalid utf-8 character so the check will work
correctly.

JerryScript-DCO-1.0-Signed-off-by: Peter Gal pgal.u-szeged@partner.samsung.com",exception,,tools/check-license.py
Commit,d637e319336bc2ccde7c34e481c338e0a096ab37,"On simple strings the utf8 substring copy api call created an assert (#2389)

When the `jerry_substring_to_utf8_char_buffer` was called
with direct strings the assert incorrectly assumed that the
string is a ref counted string and tried to access the
refcount value resulting in a failed assert.

Added direct string check for the underlying implementation
and created a test case for such simple string.

JerryScript-DCO-1.0-Signed-off-by: Peter Gal pgal.u-szeged@partner.samsung.com",access,,"jerry-core/ecma/base/ecma-helpers-string.c, tests/unit-core/test-api.c"
Commit,b61d0ed856fd792c426c1eeee6e2f8da1f257d29,"Rework command line handling of build tool (#2373)

In `tools/build.py`:
- For the sake of readability, group CLI arguments as general build
  options, options to control the building of components, and
  component-specific options.
- To prevent duplications, remove the defaults from those CLI
  arguments that correspond to CMake options and have defaults in
  any of the CMakeLists. Should any of the defaults change, they
  will have to be changed at a single place only. (Those options
  that are not set on the command line of `tools/build.py` are not
  passed as options to `cmake` either.)
- Convert `--unittests` and `--doctests` to ON/OFF options like the
  rest of the component switches.
- Touch on some of the help messages of the CLI arguments.

Other changes:
- The change in `--unittests` and `--doctests` is a slightly CLI-
  breaking change of `tools/build.py`. Thus, follow up on this in
  `tools/run-tests.py`.
- Move `ENABLE_ALL_IN_ONE` into `jerry-core` as it is not a general
  option but specific to that component.
- Remove the forcing of `ENABLE_ALL_IN_ONE` for some compilers/
  platforms as it is still an option, not a hard requirement.

JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu",prevent,,"CMakeLists.txt, jerry-core/CMakeLists.txt, tools/build.py, tools/pylint/pylintrc, tools/run-tests.py"
Commit,e6664f6364a3a64723d3401bd34cba6fd2e3d54e,"Fix heap buffer overflow in re_parse_char_class (#2352)

This patch fixes #2230 and fixes #2237.
Test cases are added for both issues and also adds new cases which caused the same error.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",overflow,,"jerry-core/parser/regexp/re-parser.c, tests/jerry/regression-test-issue-2230.js, tests/jerry/regression-test-issue-2237.js"
Commit,9eb9fbf5f12fba7511481d0cabb25a2020d7b710,"Fix heap buffer overflow in lit_utf_incr (#2345)

This patch fixes #2344.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",overflow,,"jerry-core/parser/regexp/re-parser.c, tests/jerry/fail/regression-test-issue-2344.js"
Commit,134845e0991e78e46876c74df4499e2f894b7ffc,"Simplify code paths within PARSER_DUMP_BYTE_CODE (#2316)

Also fix an uncovered issue in the reporting of switching to strict
mode.

JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu",issue,,"jerry-core/parser/js/js-parser-statm.c, jerry-core/parser/js/js-parser-util.c, jerry-core/parser/js/js-parser.c"
Commit,1261cf3a5444ef971a1fcdcc16537ef5b99e1f61,"Fix some incorrect documentation (#2320)

JerryScript-DCO-1.0-Signed-off-by: Mátyás Mustoha mmatyas@inf.u-szeged.hu",incorrect,,jerry-core/ecma/builtin-objects/ecma-builtin-helpers.c
Commit,d6cf6342394783d32530a8a026e26ebce709aec5,"Refactor/fix/document the default port implementation (#2317)

- Various constructs could be expressed with simpler and/or more
  readable code.
- The jerry_port_log implementation for the debugger case was prone
  to buffer overflow error.
- Some documentation was still missing (even from
  jerryscript-port.h).

JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu",overflow,,"docs/05.PORT-API.md, jerry-core/include/jerryscript-port.h, jerry-port/default/default-date.c, jerry-port/default/default-debugger.c, jerry-port/default/default-fatal.c, jerry-port/default/default-io.c"
Commit,095b730f9dcbe1eb217db295a4cb6c444d7c5713,"Improve stopping at errors. (#2278)

In some cases the debugger catches (reports) the same
exception multiple times. This is confusing since these
not new errors. This patch fixes this behaviour.

JerryScript-DCO-1.0-Signed-off-by: Zoltan Herczeg zherczeg.u-szeged@partner.samsung.com",exception,,"jerry-core/debugger/debugger.c, jerry-core/debugger/debugger.h, jerry-core/ecma/operations/ecma-function-object.c, jerry-core/vm/vm.c, tests/debugger/do_throw_adv.cmd, tests/debugger/do_throw_adv.expected, tests/debugger/do_throw_adv.js"
Commit,35926f3f85f492bbfa87cf918c676e11b4eabdd8,"Add finalize_cb to jerry_context_data_manager_t (#2269)

This patch adds a new finalize_cb callback to jerry_context_data_manager_t.
The callback is run as the very last thing in jerry_cleanup, after the VM has been torn down entirely.
There was already the deinit_cb, which is run while the VM is still in the process of being torn down.
The reason the deinit_cb is not always sufficient is that there may still be objects alive (because they still being referenced) that have native pointers associated with the context manager that is being deinit'ed.
As a result, the free_cb's for those objects can get called *after* the associated context manager's deinit_cb is run. This makes cleanup of manager state that is depended on by the live objects impossible to do in the deinit_cb. That type of cleanup can only be done when all values have been torn down completely.

JerryScript-DCO-1.0-Signed-off-by: Martijn The martijn.the@intel.com",state,,"docs/02.API-REFERENCE.md, jerry-core/api/jerry.c, jerry-core/include/jerryscript-core.h, tests/unit-core/test-context-data.c"
Commit,26ee8f713716f8eba0ac4044188aeb513ecbb0cd,"Bugfix: check context manager deinit callback for NULL before calling it (#2222)

The deinit_cb should be allowed to be NULL.

JerryScript-DCO-1.0-Signed-off-by: Martijn The martijn.the@intel.com",null,,"docs/02.API-REFERENCE.md, jerry-core/api/jerry.c, jerry-core/include/jerryscript-core.h, tests/unit-core/test-context-data.c"
Commit,88f7baa1928d29f74a977aa319a186775740b336,"Fix build failure of NuttX tools (#2225)

The CI is broken after 'https://bitbucket.org/nuttx/tools/commits/164450f982b404fdc2b3233db51dc3eaa1f08b7f',
because it cannot find 'aclocal-1.15'.

JerryScript-DCO-1.0-Signed-off-by: László Langó llango.u-szeged@partner.samsung.com",failure,,targets/nuttx-stm32f4/Makefile.travis
Commit,6fce323fa5be3064bbcf8abe581a4b3bd4f1bd01,"Fix assertion in 're_insert_simple_iterator' (#2209)

It is a followup fix after #2169. It also fixes a memory leak.
This fixes #2198 and fixes #2204

JerryScript-DCO-1.0-Signed-off-by: László Langó llango.u-szeged@partner.samsung.com",leak,,"jerry-core/parser/regexp/re-compiler.c, jerry-core/parser/regexp/re-parser.c, tests/jerry/regression-test-issue-2198.js, tests/jerry/regression-test-issue-2204.js"
Commit,36051ec92bb2e0ec2f455fba9290b79e60902e07,"Limit maximum number of arguments for apply(). (#2183)

The length*sizeof(ecma_value_t) may overflow on 32 bit systems which
cause a memory corruption when the values are filled.

Fixes #2182.

JerryScript-DCO-1.0-Signed-off-by: Zoltan Herczeg zherczeg.u-szeged@partner.samsung.com",overflow,,"jerry-core/ecma/builtin-objects/ecma-builtin-function-prototype.c, tests/jerry/regression-test-issue-2182.js"
Commit,c3c0bb8ddc4a160488487ddbf49a45bd4c46217a,"[Bugfix]free error in typearray set value routine (#2147)

Issue: #2143

JerryScript-DCO-1.0-Signed-off-by: Zidong Jiang zidong.jiang@intel.com",issue,,"jerry-core/ecma/operations/ecma-typedarray-object.c, tests/jerry/es2015/regression-test-issue-2143.js"
Commit,96df210cc5c991799dabe51eda50d408aa4282ce,"Add object type checking to instantiation

It wasn't properly checked if the given object was an arrow function, therefore it always got wrongly casted into `ecma_arrow_function_t`.
Fixes issue #2110
*plus fixing a typo in the comments

JerryScript-DCO-1.0-Signed-off-by: Daniel Balla dballa@inf.u-szeged.hu",issue,,"jerry-core/ecma/operations/ecma-function-object.c, tests/jerry/es2015/regression-test-issue-2110.js"
Commit,a1df9c14209633624117e66c01ad0dfcc10cca3c,"Fix undefined behaviour of global object freezing

Freezing the global object and later trying to add properties to it caused an assertion error (issue #2105).
This patch fixes the issue.

JerryScript-DCO-1.0-Signed-off-by: Daniel Balla dballa@inf.u-szeged.hu",issue,,"jerry-core/ecma/operations/ecma-lex-env.c, jerry-core/vm/opcodes.c, tests/jerry/regression-test-issue-2105.js"
Commit,29056f9ab90f601f0466b4df7f19ae21a0d0a66f,"Fix error-free issue in promise

Fix issue: #2107

JerryScript-DCO-1.0-Signed-off-by: Zidong Jiang zidong.jiang@intel.com",issue,,"jerry-core/ecma/operations/ecma-jobqueue.c, tests/jerry/es2015/regression-test-issue-2107.js"
Commit,9a9dcf3332a272d4a4b3443b10502295dbec2561,"Fix bug in promise resolve handler

Should get the error_value if `then` prop is an error.

Fix issue: #2111

JerryScript-DCO-1.0-Signed-off-by: Zidong Jiang zidong.jiang@intel.com",issue,,"jerry-core/ecma/operations/ecma-promise-object.c, tests/jerry/es2015/regression-test-issue-2111.js"
Commit,6c06a309c13bfdbd48504bf0512618206cebca6d,"Fixed dynamic-stack-buffer-overflow in jerry_value_is_syntax_error (#2095)

Fixes issue #2094, which introduced an error caused by jerry_value_is_syntax_error.
The problem was that the function used strcmp instead of strncmp while checking if err_str_buf contains syntax error and it caused buffer overflow.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",issue,,"jerry-main/main-unix.c, targets/nuttx-stm32f4/jerry_main.c, targets/tizenrt-artik053/apps/jerryscript/jerry_main.c, tests/jerry/fail/regression-test-issue-2094.js, tests/jerry/fail/regression-test-issue-2095.js"
